Calendar Year,School Name,State,School Type,ICSEA,ICSEA Percentile,Full Time Equivalent Teaching Staff,Full Time Equivalent Enrolments
2021,Holy Trinity West Wagga,NSW,Primary,939.0,19.0,17.4,253.0
2021,Tarnagulla Primary School,VIC,Primary,939.0,19.0,4.2,30.0
2021,Rupanyup Primary School,VIC,Primary,939.0,19.0,3.3,28.0
2021,Minyip Primary School,VIC,Primary,939.0,19.0,4.4,34.0
2021,Jeparit Primary School,VIC,Primary,939.0,20.0,2.4,17.0
2021,Hampton Park Primary School,VIC,Primary,939.0,20.0,30.4,392.0
2021,Preston North East Primary School,VIC,Primary,939.0,19.0,19.3,233.0
2021,Colac Secondary College,VIC,Secondary,939.0,20.0,46.9,468.8
2021,Yarralinda School,VIC,Primary,939.0,19.0,2.2,27.0
2021,Acacia Ridge State School,QLD,Primary,939.0,19.0,28.1,308.0
2021,Surat State School,QLD,Combined,939.0,19.0,13.3,101.0
2021,Burnett Heads State School,QLD,Primary,939.0,19.0,6.7,113.0
2021,Crescent Lagoon State School,QLD,Primary,939.0,19.0,33.5,452.0
2021,Dunwich State School,QLD,Primary,939.0,19.0,13.7,175.0
2021,Taabinga State School,QLD,Primary,939.0,20.0,24.9,365.0
2021,Murarrie State School,QLD,Primary,939.0,19.0,5.2,78.0
2021,Kruger State School,QLD,Primary,939.0,19.0,62.4,919.0
2021,Kepnock State High School,QLD,Secondary,939.0,19.0,113.5,1354.7
2021,Lakeland Senior High School,WA,Secondary,939.0,19.0,46.6,553.4
2021,Majella Catholic Primary School,WA,Primary,939.0,19.0,10.7,173.0
2021,Aldinga Beach Primary School,SA,Primary,939.0,19.0,41.2,672.0
2021,Morgan Primary School,SA,Primary,939.0,19.0,5.1,36.0
2021,Enfield Primary School,SA,Primary,939.0,19.0,17.2,203.0
2021,Taminmin College,NT,Secondary,939.0,19.0,96.9,1169.0
2021,Huonville Primary School,TAS,Primary,938.0,19.0,22.7,303.2
2021,Latrobe High School,TAS,Secondary,938.0,19.0,45.0,590.1
2021,Campbelltown Public School,NSW,Primary,938.0,19.0,18.0,296.0
2021,Wattawa Heights Public School,NSW,Primary,938.0,19.0,16.0,206.0
2021,Picton High School,NSW,Secondary,938.0,19.0,85.0,1079.0
2021,Denman Public School,NSW,Primary,938.0,19.0,9.9,163.0
2021,Glendale Technology High School,NSW,Secondary,938.0,19.0,65.7,767.7
2021,Nana Glen Public School,NSW,Primary,938.0,19.0,8.8,124.0
2021,Wingham Public School,NSW,Primary,938.0,19.0,18.1,309.0
2021,Bemboka Public School,NSW,Primary,938.0,19.0,2.7,35.0
2021,Parkes East Public School,NSW,Primary,938.0,19.0,20.3,343.0
2021,Boronia West Primary School,VIC,Primary,938.0,19.0,5.6,54.0
2021,St Albans Heights Primary School,VIC,Primary,938.0,19.0,20.7,255.0
2021,Wodonga South Primary School,VIC,Primary,938.0,19.0,42.5,512.0
2021,Athol Road Primary School,VIC,Primary,938.0,19.0,33.4,382.0
2021,Newcomb Secondary College,VIC,Secondary,938.0,19.0,49.4,477.0
2021,Narre Warren South P-12 College,VIC,Combined,938.0,19.0,185.5,2529.8
2021,St Mary's School,VIC,Primary,938.0,19.0,3.8,36.0
2021,Gin Gin State School,QLD,Primary,938.0,19.0,16.0,210.0
2021,Howard State School,QLD,Primary,938.0,19.0,12.4,171.0
2021,Windorah State School,QLD,Primary,938.0,19.0,1.8,8.0
2021,Clarke Creek State School,QLD,Primary,938.0,19.0,1.6,16.0
2021,Glenore Grove State School,QLD,Primary,938.0,19.0,14.6,215.0
2021,Calen District State College,QLD,Combined,938.0,19.0,19.1,219.0
2021,Glenwood State School,QLD,Primary,938.0,19.0,5.7,81.0
2021,Amiens State School,QLD,Primary,938.0,19.0,1.8,25.0
2021,Warwick State High School,QLD,Secondary,938.0,19.0,71.2,797.0
2021,Isis District State High School,QLD,Secondary,938.0,19.0,41.8,421.4
2021,Gin Gin State High School,QLD,Secondary,938.0,19.0,46.0,463.0
2021,Karratha Senior High School,WA,Secondary,938.0,19.0,97.2,1230.0
2021,Kendenup Primary School,WA,Primary,938.0,19.0,6.4,76.0
2021,Riverside Primary School,WA,Primary,938.0,19.0,26.4,472.4
2021,Hamley Bridge Primary School,SA,Primary,938.0,19.0,5.8,84.0
2021,Murray Bridge High School,SA,Secondary,938.0,19.0,79.0,1020.3
2021,Noarlunga Downs Primary School,SA,Primary,938.0,19.0,9.8,120.0
2021,St Thomas More School,SA,Primary,938.0,19.0,13.7,228.0
2021,Greater Shepparton College (interim name),VIC,Secondary,938.0,19.0,200.5,2231.4
2021,Sheffield School,TAS,Combined,937.0,19.0,36.6,422.8
2021,Woodland Road Public School,NSW,Primary,937.0,19.0,19.0,289.0
2021,Strathfield South High School,NSW,Secondary,937.0,19.0,68.0,630.2
2021,Jilliby Public School,NSW,Primary,937.0,19.0,4.0,59.0
2021,Marks Point Public School,NSW,Primary,937.0,19.0,11.1,152.0
2021,Rutherford Public School,NSW,Primary,937.0,19.0,50.4,977.0
2021,Medlow Public School,NSW,Primary,937.0,19.0,1.7,15.0
2021,Croppa Creek Public School,NSW,Primary,937.0,19.0,1.3,9.0
2021,Bradfordville Public School,NSW,Primary,937.0,19.0,16.5,302.0
2021,Vincentia High School,NSW,Secondary,937.0,19.0,93.4,1025.5
2021,Tullamore Central School,NSW,Combined,937.0,19.0,10.8,57.0
2021,Raywood Primary School,VIC,Primary,937.0,19.0,3.3,25.0
2021,Wangala Primary School,VIC,Primary,937.0,19.0,4.6,41.0
2021,Welshpool and District Primary School,VIC,Primary,937.0,19.0,4.4,38.0
2021,Mount Rowan Secondary College,VIC,Secondary,937.0,19.0,46.6,463.8
2021,Clare State School,QLD,Primary,937.0,19.0,1.6,16.0
2021,Widgee State School,QLD,Primary,937.0,19.0,4.9,49.0
2021,Morayfield East State School,QLD,Primary,937.0,19.0,59.5,925.0
2021,Laidley State High School,QLD,Secondary,937.0,19.0,67.4,782.0
2021,St Teresa's School,QLD,Primary,937.0,19.0,6.2,65.0
2021,Mount Barker Community College,WA,Combined,937.0,19.0,49.0,674.8
2021,Newbery Park Primary School,SA,Primary,937.0,19.0,9.4,98.0
2021,Bradshaw Primary School,NT,Primary,937.0,19.0,31.6,460.0
2021,Moonah Primary School,TAS,Primary,936.0,18.0,19.1,232.4
2021,Canley Heights Public School,NSW,Primary,936.0,18.0,35.6,505.0
2021,Hannans Road Public School,NSW,Primary,936.0,18.0,14.8,122.0
2021,Windsor Public School,NSW,Primary,936.0,18.0,10.1,136.0
2021,Beresfield Public School,NSW,Primary,936.0,18.0,19.0,287.0
2021,Jesmond Public School,NSW,Primary,936.0,18.0,13.7,189.0
2021,Salt Ash Public School,NSW,Primary,936.0,18.0,5.0,89.0
2021,Wyee Public School,NSW,Primary,936.0,18.0,12.4,167.0
2021,Callaghan College Waratah Campus,NSW,Secondary,936.0,18.0,70.3,858.0
2021,"The Rivers Secondary College, Lismore High Campus",NSW,Secondary,936.0,18.0,42.6,457.0
2021,Toormina High School,NSW,Secondary,936.0,18.0,62.5,775.5
2021,Narooma Public School,NSW,Primary,936.0,18.0,24.6,395.0
2021,Queanbeyan South Public School,NSW,Primary,936.0,19.0,29.7,459.0
2021,Broken Creek Primary School,VIC,Primary,936.0,18.0,2.4,15.0
2021,Wallumbilla State School,QLD,Combined,936.0,18.0,11.5,107.0
2021,Childers State School,QLD,Primary,936.0,18.0,21.0,296.0
2021,Kippa-Ring State School,QLD,Primary,936.0,18.0,19.9,288.0
2021,Burrowes State School,QLD,Primary,936.0,18.0,54.1,721.0
2021,Kirwan State High School,QLD,Secondary,936.0,18.0,140.5,1893.0
2021,Tullawong State High School,QLD,Secondary,936.0,19.0,94.9,1102.4
2021,Mount Lockyer Primary School,WA,Primary,936.0,18.0,36.6,588.0
2021,Wirrabirra Primary School,WA,Primary,936.0,18.0,24.1,362.0
2021,Carcoola Primary School,WA,Primary,936.0,19.0,8.8,115.4
2021,Loxton North School,SA,Primary,936.0,18.0,4.4,64.0
2021,Riverdale Primary School,SA,Primary,936.0,18.0,20.6,260.0
2021,Dundee Beach School,NT,Combined,936.0,18.0,2.8,21.0
2021,Wyndham Park Primary School,VIC,Primary,936.0,18.0,35.0,392.8
2021,Guildford Public School,NSW,Primary,935.0,18.0,40.2,564.0
2021,Condell Park High School,NSW,Secondary,935.0,18.0,75.2,903.0
2021,Evans High School,NSW,Secondary,935.0,18.0,69.8,575.2
2021,Pelaw Main Public School,NSW,Primary,935.0,18.0,11.6,165.0
2021,Irrawang High School,NSW,Secondary,935.0,18.0,78.0,1003.6
2021,Coutts Crossing Public School,NSW,Primary,935.0,18.0,5.1,94.0
2021,Lawrence Public School,NSW,Primary,935.0,18.0,3.9,62.0
2021,"Hastings Secondary College, Westport Campus",NSW,Secondary,935.0,18.0,59.3,653.8
2021,Hay Public School,NSW,Primary,935.0,18.0,12.9,209.0
2021,West Wyalong High School,NSW,Secondary,935.0,18.0,32.8,284.0
2021,Croydon Community School,VIC,Secondary,935.0,18.0,19.2,131.0
2021,Red Cliffs Secondary College,VIC,Secondary,935.0,18.0,46.4,472.8
2021,Oakwood School,VIC,Secondary,935.0,18.0,37.0,416.0
2021,Silkstone State School,QLD,Primary,935.0,18.0,50.8,744.0
2021,North Eton State School,QLD,Primary,935.0,18.0,1.4,14.0
2021,Calingiri Primary School,WA,Primary,935.0,18.0,3.4,27.4
2021,Ashburton Drive Primary School,WA,Primary,935.0,18.0,23.5,422.6
2021,Lake Windemere B-6 School,SA,Primary,935.0,18.0,39.9,495.0
2021,Yarrabilba State School,QLD,Primary,935.0,18.0,56.2,899.0
2021,Ringarooma Primary School,TAS,Primary,934.0,18.0,6.4,73.0
2021,Bass Hill Public School,NSW,Primary,934.0,18.0,35.6,362.0
2021,Merrylands Public School,NSW,Primary,934.0,18.0,39.2,574.0
2021,Chester Hill North Public School,NSW,Primary,934.0,18.0,27.3,423.0
2021,Vineyard Public School,NSW,Primary,934.0,18.0,2.6,47.0
2021,Clarence Town Public School,NSW,Primary,934.0,18.0,9.7,135.0
2021,Chertsey Primary School,NSW,Primary,934.0,18.0,18.4,162.0
2021,Northlakes Public School,NSW,Primary,934.0,18.0,25.6,356.0
2021,Gorokan High School,NSW,Secondary,934.0,18.0,76.5,1000.4
2021,Stroud Road Public School,NSW,Primary,934.0,18.0,1.4,8.0
2021,Toormina Public School,NSW,Primary,934.0,18.0,16.9,237.0
2021,Boorowa Central School,NSW,Combined,934.0,18.0,24.2,208.0
2021,Bathurst West Public School,NSW,Primary,934.0,18.0,31.8,507.0
2021,Mary MacKillop Catholic College,NSW,Secondary,934.0,18.0,75.7,865.5
2021,St Joseph's Primary School,NSW,Primary,934.0,18.0,7.8,55.0
2021,Namoi Valley Christian School,NSW,Primary,934.0,18.0,6.6,57.0
2021,Red Cliffs Primary School,VIC,Primary,934.0,18.0,13.6,167.0
2021,Swan Hill North Primary School,VIC,Primary,934.0,18.0,15.4,203.0
2021,Colac South West Primary School,VIC,Primary,934.0,18.0,10.9,131.0
2021,Churchill Primary School,VIC,Primary,934.0,18.0,13.8,166.0
2021,Numurkah Secondary College,VIC,Secondary,934.0,18.0,33.0,256.8
2021,Craigieburn Secondary College,VIC,Secondary,934.0,18.0,106.9,1183.8
2021,Nebo State School,QLD,Primary,934.0,18.0,5.0,72.0
2021,Goomeri State School,QLD,Combined,934.0,18.0,18.1,163.0
2021,Mundubbera State School,QLD,Combined,934.0,18.0,23.6,245.0
2021,Moore Park Beach State School,QLD,Primary,934.0,18.0,9.8,153.0
2021,Aldridge State High School,QLD,Secondary,934.0,18.0,70.5,761.0
2021,Sunnybank State High School,QLD,Secondary,934.0,18.0,60.1,654.0
2021,Sarina State High School,QLD,Secondary,934.0,18.0,65.2,798.1
2021,Tully State High School,QLD,Secondary,934.0,18.0,63.5,745.8
2021,Good Shepherd Catholic School,QLD,Primary,934.0,18.0,24.8,382.0
2021,St Patrick's Primary School,QLD,Primary,934.0,18.0,8.0,60.0
2021,Fairview Primary School,WA,Primary,934.0,18.0,13.2,194.4
2021,Napperby Primary School,SA,Primary,934.0,18.0,5.6,55.0
2021,Swan Reach Area School,SA,Combined,934.0,18.0,8.5,54.8
2021,Craigmore High School,SA,Secondary,934.0,18.0,78.8,1053.0
2021,Karrendi Primary School,SA,Primary,934.0,18.0,14.8,207.0
2021,Seaview Christian College,SA,Combined,934.0,18.0,7.3,80.0
2021,Echuca Twin Rivers Primary School,VIC,Primary,934.0,18.0,18.3,253.0
2021,Granville South Public School,NSW,Primary,933.0,18.0,22.4,323.0
2021,Yennora Public School,NSW,Primary,933.0,17.0,21.5,230.0
2021,Lansvale East Public School,NSW,Primary,933.0,17.0,17.8,137.0
2021,Granville East Public School,NSW,Primary,933.0,17.0,20.5,282.0
2021,Bellbird Public School,NSW,Primary,933.0,18.0,14.6,247.0
2021,Kitchener Public School,NSW,Primary,933.0,17.0,6.2,108.0
2021,Forster Public School,NSW,Primary,933.0,17.0,44.2,688.0
2021,Tuncurry Public School,NSW,Primary,933.0,17.0,23.7,384.0
2021,Carrathool Public School,NSW,Primary,933.0,17.0,1.3,9.0
2021,Bodalla Public School,NSW,Primary,933.0,17.0,4.9,62.0
2021,Mudgee Public School,NSW,Primary,933.0,18.0,41.6,647.0
2021,Oberon Public School,NSW,Primary,933.0,17.0,14.6,224.0
2021,"Denison College of Secondary Education, Kelso High Campus",NSW,Secondary,933.0,17.0,68.1,842.4
2021,St Hurmizd Assyrian Primary School,NSW,Primary,933.0,17.0,35.6,669.0
2021,Glengala Primary School,VIC,Primary,933.0,18.0,16.9,185.0
2021,Nathalia Secondary College,VIC,Secondary,933.0,17.0,16.4,112.0
2021,St Francis Xavier School,VIC,Primary,933.0,18.0,17.3,149.0
2021,Goondiwindi State School,QLD,Primary,933.0,17.0,34.0,415.0
2021,Dulacca State School,QLD,Primary,933.0,17.0,1.6,20.0
2021,Southbrook Central State School,QLD,Primary,933.0,18.0,4.0,61.0
2021,Eagleby State School,QLD,Primary,933.0,17.0,47.3,665.0
2021,Miles State High School,QLD,Secondary,933.0,18.0,16.4,151.0
2021,Southern River College,WA,Secondary,933.0,17.0,71.5,919.0
2021,Wickham Primary School,WA,Primary,933.0,18.0,22.7,343.0
2021,Challis Community Primary School,WA,Primary,933.0,17.0,58.0,889.2
2021,South Ballajura Primary School,WA,Primary,933.0,17.0,22.7,395.0
2021,Madison Park School,SA,Primary,933.0,18.0,23.6,291.0
2021,Deloraine High School,TAS,Secondary,932.0,17.0,25.6,263.6
2021,Bracknell Primary School,TAS,Primary,932.0,17.0,5.0,51.0
2021,Zeehan Primary School,TAS,Primary,932.0,17.0,6.4,59.6
2021,Mount Pritchard East Public School,NSW,Primary,932.0,17.0,15.2,236.0
2021,Mannering Park Public School,NSW,Primary,932.0,17.0,14.1,213.0
2021,Manifold Public School,NSW,Primary,932.0,17.0,1.7,25.0
2021,Bribbaree Public School,NSW,Primary,932.0,17.0,1.3,8.0
2021,Temora West Public School,NSW,Primary,932.0,17.0,9.9,108.0
2021,Young High School,NSW,Secondary,932.0,17.0,49.8,523.0
2021,Oberon High School,NSW,Secondary,932.0,17.0,23.0,198.2
2021,St Joseph's Primary School,NSW,Primary,932.0,17.0,20.5,283.0
2021,St Joseph's Primary School,NSW,Primary,932.0,17.0,5.9,48.0
2021,Mooroopna North Primary School,VIC,Primary,932.0,17.0,3.0,30.0
2021,Deer Park North Primary School,VIC,Primary,932.0,17.0,27.0,311.0
2021,Belle Vue Park Primary School,VIC,Primary,932.0,17.0,11.5,156.0
2021,Killarney P-10 State School,QLD,Combined,932.0,17.0,12.8,141.0
2021,Blackbutt State School,QLD,Primary,932.0,17.0,9.5,124.0
2021,Stonehenge State School,QLD,Primary,932.0,17.0,2.0,10.7
2021,Caboolture East State School,QLD,Primary,932.0,17.0,44.1,501.0
2021,Kirup Primary School,WA,Primary,932.0,17.0,3.0,16.2
2021,Brookman Primary School,WA,Primary,932.0,17.0,18.5,265.0
2021,Bramfield Park Primary School,WA,Primary,932.0,17.0,21.2,312.0
2021,Ramco Primary School,SA,Primary,932.0,17.0,6.6,80.0
2021,Wallaroo Mines Primary School,SA,Primary,932.0,17.0,8.9,116.0
2021,Para Hills High School,SA,Secondary,932.0,17.0,42.5,500.0
2021,Quorn Area School,SA,Combined,932.0,17.0,12.8,110.8
2021,Tyndale Christian School Murray Bridge,SA,Combined,932.0,17.0,22.0,250.5
2021,Ridgley Primary School,TAS,Primary,931.0,17.0,8.2,100.6
2021,Northern Christian School,TAS,Primary,931.0,17.0,9.9,141.0
2021,Gillieston Public School,NSW,Primary,931.0,17.0,14.2,258.0
2021,Swansea Public School,NSW,Primary,931.0,17.0,12.5,210.0
2021,Wallsend Public School,NSW,Primary,931.0,17.0,15.2,257.0
2021,Grafton Public School,NSW,Primary,931.0,17.0,35.4,548.0
2021,Nambucca Heads Public School,NSW,Primary,931.0,17.0,16.6,233.0
2021,Willow Tree Public School,NSW,Primary,931.0,17.0,3.8,68.0
2021,Adelong Public School,NSW,Primary,931.0,17.0,3.8,52.0
2021,Cootamundra High School,NSW,Secondary,931.0,17.0,33.6,284.6
2021,Murray High School,NSW,Secondary,931.0,17.0,59.4,642.6
2021,Warilla Public School,NSW,Primary,931.0,17.0,15.5,278.0
2021,Bathurst South Public School,NSW,Primary,931.0,17.0,15.3,223.0
2021,Al Sadiq College,NSW,Combined,931.0,17.0,43.7,686.0
2021,Numurkah Primary School,VIC,Primary,931.0,17.0,12.3,183.4
2021,Stanhope Primary School,VIC,Primary,931.0,17.0,4.1,32.0
2021,Newcomb Primary School,VIC,Primary,931.0,17.0,9.0,97.0
2021,Springvale Rise Primary School,VIC,Primary,931.0,17.0,38.0,434.0
2021,Eaglehawk Secondary College,VIC,Secondary,931.0,17.0,63.8,659.8
2021,Lyndale Secondary College,VIC,Secondary,931.0,17.0,75.0,843.0
2021,Noble Park Secondary College,VIC,Secondary,931.0,17.0,41.4,463.0
2021,Cordalba State School,QLD,Primary,931.0,17.0,4.3,63.0
2021,Northern Beaches State High School,QLD,Secondary,931.0,17.0,73.6,866.0
2021,Two Mile State School,QLD,Primary,931.0,17.0,6.0,65.0
2021,Cecil Plains State School,QLD,Combined,931.0,17.0,9.1,52.0
2021,Gundiah State School,QLD,Primary,931.0,17.0,3.0,24.0
2021,Tamrookum State School,QLD,Primary,931.0,17.0,7.1,119.0
2021,Giru State School,QLD,Primary,931.0,17.0,3.2,46.0
2021,Waterford West State School,QLD,Primary,931.0,17.0,48.4,735.0
2021,Mount Archer State School,QLD,Primary,931.0,17.0,41.9,627.0
2021,Warnbro Community High School,WA,Secondary,931.0,17.0,58.9,890.0
2021,Lancelin Primary School,WA,Primary,931.0,17.0,6.6,62.8
2021,Bungaree Primary School,WA,Primary,931.0,17.0,15.4,252.8
2021,Leda Primary School,WA,Primary,931.0,17.0,35.7,584.2
2021,Richardson Primary School,ACT,Primary,931.0,17.0,14.7,132.0
2021,Latrobe Primary School,TAS,Primary,930.0,16.0,21.8,315.6
2021,Fairvale High School,NSW,Secondary,930.0,16.0,120.2,1508.0
2021,St Johns Park High School,NSW,Secondary,930.0,16.0,72.9,924.8
2021,Granville Boys High School,NSW,Secondary,930.0,16.0,54.5,568.8
2021,Wyong Public School,NSW,Primary,930.0,16.0,29.1,462.0
2021,Mount Hutton Public School,NSW,Primary,930.0,16.0,12.2,165.0
2021,Morisset High School,NSW,Secondary,930.0,16.0,62.2,680.9
2021,Deepwater Public School,NSW,Primary,930.0,16.0,2.7,31.0
2021,Barellan Central School,NSW,Combined,930.0,16.0,14.3,79.6
2021,Greenethorpe Public School,NSW,Primary,930.0,16.0,1.4,12.0
2021,Murrumburrah Public School,NSW,Primary,930.0,16.0,12.3,197.0
2021,Bombala High School,NSW,Secondary,930.0,16.0,19.5,150.0
2021,Deniliquin Christian School,NSW,Combined,930.0,17.0,6.0,46.0
2021,Inglewood Primary School,VIC,Primary,930.0,16.0,5.2,37.0
2021,Hastings Primary School,VIC,Primary,930.0,16.0,16.8,211.0
2021,Everton Primary School,VIC,Primary,930.0,16.0,1.4,7.0
2021,Cranbourne Secondary College,VIC,Secondary,930.0,17.0,114.7,1357.0
2021,St Joseph's School,VIC,Primary,930.0,17.0,5.0,36.0
2021,Dysart State School,QLD,Primary,930.0,16.0,20.9,308.0
2021,Millmerran State School,QLD,Combined,930.0,16.0,25.6,300.0
2021,Greenvale State School,QLD,Primary,930.0,17.0,2.6,27.0
2021,MacLeay Island State School,QLD,Primary,930.0,16.0,10.9,142.0
2021,Bowen State High School,QLD,Secondary,930.0,16.0,59.9,708.2
2021,Loganlea State High School,QLD,Secondary,930.0,17.0,66.0,672.0
2021,Gnowangerup District High School,WA,Combined,930.0,17.0,11.5,131.6
2021,Busselton Primary School,WA,Primary,930.0,16.0,15.1,244.6
2021,Middle Swan Primary School,WA,Primary,930.0,16.0,26.7,430.4
2021,Thornlie Primary School,WA,Primary,930.0,16.0,26.8,351.0
2021,Warnbro Primary School,WA,Primary,930.0,16.0,17.8,243.0
2021,North Mandurah Primary School,WA,Primary,930.0,16.0,22.0,303.6
2021,Koorana Primary School,WA,Primary,930.0,17.0,21.4,334.4
2021,Moil Primary School,NT,Primary,930.0,16.0,11.2,138.0
2021,New Madinah College,NSW,Combined,930.0,16.0,9.0,104.0
2021,John Paul II Catholic School,TAS,Primary,929.0,16.0,11.2,157.0
2021,Scottsdale High School,TAS,Secondary,929.0,16.0,29.0,312.4
2021,Dover District School,TAS,Combined,929.0,16.0,16.8,131.8
2021,Longford Primary School,TAS,Primary,929.0,16.0,18.0,242.8
2021,Chester Hill High School,NSW,Secondary,929.0,16.0,100.1,1152.4
2021,Lalor Park Public School,NSW,Primary,929.0,16.0,24.7,150.0
2021,Lake Munmorah High School,NSW,Secondary,929.0,16.0,61.1,704.0
2021,Port Macquarie Public School,NSW,Primary,929.0,16.0,36.5,445.0
2021,The Risk Public School,NSW,Primary,929.0,16.0,2.6,22.0
2021,Wardell Public School,NSW,Primary,929.0,16.0,2.7,31.0
2021,Junee North Public School,NSW,Primary,929.0,16.0,10.0,137.0
2021,Carcoar Public School,NSW,Primary,929.0,16.0,1.9,21.0
2021,Aldercourt Primary School,VIC,Primary,929.0,16.0,16.3,179.0
2021,Debney Meadows Primary School,VIC,Primary,929.0,16.0,10.0,83.0
2021,Bethal Primary School,VIC,Primary,929.0,16.0,25.9,294.2
2021,Wilsonton State High School,QLD,Secondary,929.0,16.0,81.0,893.2
2021,Trebonne State School,QLD,Primary,929.0,16.0,1.4,12.0
2021,Marsden State School,QLD,Primary,929.0,16.0,77.0,1222.0
2021,Ipswich State High School,QLD,Secondary,929.0,16.0,137.5,1962.2
2021,Oakey State High School,QLD,Secondary,929.0,16.0,50.2,533.0
2021,Kingsley College,QLD,Combined,929.0,16.0,15.4,167.0
2021,Armadale Senior High School,WA,Secondary,929.0,16.0,55.4,727.0
2021,Amaroo Primary School,WA,Primary,929.0,16.0,16.5,294.2
2021,Tammin Primary School,WA,Primary,929.0,16.0,3.4,37.0
2021,St John's School,WA,Primary,929.0,16.0,11.9,180.0
2021,Salisbury High School,SA,Secondary,929.0,16.0,64.5,890.0
2021,Paralowie School,SA,Combined,929.0,16.0,107.0,1458.4
2021,Circular Head Christian School,TAS,Combined,928.0,16.0,21.7,214.8
2021,Reece High School,TAS,Secondary,928.0,16.0,42.2,507.8
2021,Mowbray Heights Primary School,TAS,Primary,928.0,16.0,35.5,498.4
2021,Claremont College,TAS,Secondary,928.0,16.0,39.4,393.7
2021,Greenacre Public School,NSW,Primary,928.0,16.0,56.0,822.0
2021,Cabramatta High School,NSW,Secondary,928.0,16.0,119.7,1441.0
2021,Dungog Public School,NSW,Primary,928.0,16.0,16.1,219.0
2021,Ellalong Public School,NSW,Primary,928.0,16.0,7.4,118.0
2021,Taree High School,NSW,Secondary,928.0,16.0,62.8,797.4
2021,Wingham High School,NSW,Secondary,928.0,16.0,45.9,561.0
2021,Marrar Public School,NSW,Primary,928.0,16.0,1.4,14.0
2021,Turvey Park Public School,NSW,Primary,928.0,16.0,19.6,363.0
2021,Ballimore Public School,NSW,Primary,928.0,16.0,1.3,18.0
2021,St John's Parish School,NSW,Primary,928.0,16.0,4.4,39.0
2021,Stevensville Primary School,VIC,Primary,928.0,16.0,16.6,202.0
2021,Thomastown Secondary College,VIC,Secondary,928.0,16.0,56.2,585.7
2021,Kurnai College,VIC,Secondary,928.0,16.0,101.5,1109.7
2021,Dalby State School,QLD,Primary,928.0,16.0,41.2,582.0
2021,Nanango State School,QLD,Primary,928.0,16.0,30.1,409.0
2021,Urangan Point State School,QLD,Primary,928.0,16.0,20.2,271.0
2021,Glenmore State High School,QLD,Secondary,928.0,16.0,52.8,636.4
2021,Nanango State High School,QLD,Secondary,928.0,16.0,52.9,547.4
2021,Collie Senior High School,WA,Secondary,928.0,16.0,42.0,507.0
2021,Dianella Secondary College,WA,Secondary,928.0,16.0,45.9,558.0
2021,Broome Senior High School,WA,Secondary,928.0,16.0,75.6,848.0
2021,Swan View Senior High School,WA,Secondary,928.0,16.0,52.3,564.0
2021,Greenbushes Primary School,WA,Primary,928.0,16.0,4.4,36.4
2021,Karratha Primary School,WA,Primary,928.0,16.0,20.8,272.2
2021,Murrumbidgee Regional High School,NSW,Secondary,928.0,16.0,125.3,1149.2
2021,Indie School - Devonport,TAS,Secondary,928.0,16.0,16.0,78.0
2021,Natone Primary School,TAS,Primary,927.0,15.0,3.4,22.4
2021,Villawood North Public School,NSW,Primary,927.0,15.0,20.2,265.0
2021,Rosemeadow Public School,NSW,Primary,927.0,16.0,43.1,746.0
2021,Merrylands High School,NSW,Secondary,927.0,15.0,73.2,876.2
2021,Bonnells Bay Public School,NSW,Primary,927.0,15.0,27.1,430.0
2021,Mount Pleasant Public School,NSW,Primary,927.0,15.0,3.8,50.0
2021,Barkers Vale Public School,NSW,Primary,927.0,15.0,2.5,27.0
2021,Leeville Public School,NSW,Primary,927.0,15.0,3.8,61.0
2021,Macintyre High School,NSW,Secondary,927.0,15.0,50.7,518.8
2021,Gundagai South Public School,NSW,Primary,927.0,15.0,3.5,39.0
2021,Sunshine Bay Public School,NSW,Primary,927.0,16.0,18.1,289.0
2021,Oak Flats High School,NSW,Secondary,927.0,15.0,65.3,640.6
2021,Blayney Public School,NSW,Primary,927.0,15.0,20.2,288.0
2021,Wongarbon Public School,NSW,Primary,927.0,16.0,3.8,57.0
2021,Wodonga West Primary School,VIC,Primary,927.0,15.0,15.8,236.0
2021,Bundarra Primary School,VIC,Primary,927.0,15.0,11.6,132.0
2021,Laverton P-12 College,VIC,Combined,927.0,15.0,52.7,669.8
2021,Helidon State School,QLD,Primary,927.0,16.0,8.3,133.0
2021,Port Curtis Road State School,QLD,Primary,927.0,15.0,4.1,45.0
2021,Brassall State School,QLD,Primary,927.0,15.0,48.3,712.0
2021,Mutchilba State School,QLD,Primary,927.0,15.0,2.1,18.0
2021,Babinda State School,QLD,Combined,927.0,15.0,29.7,305.8
2021,Railway Estate State School,QLD,Primary,927.0,16.0,13.7,211.0
2021,Boronia Heights State School,QLD,Primary,927.0,15.0,40.3,592.0
2021,Lowood State High School,QLD,Secondary,927.0,16.0,68.0,782.4
2021,Shark Bay School,WA,Combined,927.0,15.0,6.2,75.0
2021,Moonta Area School,SA,Combined,927.0,15.0,27.5,316.8
2021,Blakeview Primary School,SA,Primary,927.0,15.0,45.8,682.8
2021,St Brigid's School,SA,Primary,927.0,15.0,10.6,132.0
2021,Windsor High School,NSW,Secondary,926.0,15.0,52.7,574.0
2021,Kyogle High School,NSW,Secondary,926.0,15.0,33.6,291.0
2021,Culburra Public School,NSW,Primary,926.0,15.0,12.5,185.0
